,monthyear,campfilename,nationality,proportion,cmy
0,22018,Alexandria-Ref_GRE_003,Syrian,0.44,Alexandria-Ref_GRE_003022018
1,22018,Alexandria-Ref_GRE_003,Iraqi,0.25,Alexandria-Ref_GRE_003022018
2,22018,Alexandria-Ref_GRE_003,Pakistani,0.08,Alexandria-Ref_GRE_003022018
3,22018,Alexandria-Ref_GRE_003,Palestinian,0.04,Alexandria-Ref_GRE_003022018
4,22018,Diavata_GRE_008,Syrian,0.38,Diavata_GRE_008022018
5,22018,Diavata_GRE_008,Iraqi,0.24,Diavata_GRE_008022018
6,22018,Diavata_GRE_008,Iranian,0.05,Diavata_GRE_008022018
7,22018,Diavata_GRE_008,Afghan,0.26,Diavata_GRE_008022018
8,22018,XXDoliana_GRE_007,Syrian,0.7,XXDoliana_GRE_007022018
9,22018,XXDoliana_GRE_007,Yemeni,0.06,XXDoliana_GRE_007022018
10,22018,XXDoliana_GRE_007,Iranian,0.06,XXDoliana_GRE_007022018
11,22018,XXDoliana_GRE_007,Stateless,0.07,XXDoliana_GRE_007022018
12,22018,Eleonas_GRE_013,Syrian,0.29,Eleonas_GRE_013022018
13,22018,Eleonas_GRE_013,Yemeni,0.0,Eleonas_GRE_013022018
14,22018,Eleonas_GRE_013,Iraqi,0.06,Eleonas_GRE_013022018
15,22018,Eleonas_GRE_013,Congolese,0.0,Eleonas_GRE_013022018
16,22018,Eleonas_GRE_013,Eritrean,0.0,Eleonas_GRE_013022018
17,22018,Eleonas_GRE_013,Iranian,0.09,Eleonas_GRE_013022018
18,22018,Eleonas_GRE_013,Pakistani,0.05,Eleonas_GRE_013022018
19,22018,Eleonas_GRE_013,Palestinian,0.0,Eleonas_GRE_013022018
20,22018,Eleonas_GRE_013,Afghan,0.51,Eleonas_GRE_013022018
21,22018,Eleonas_GRE_013,Stateless,0.0,Eleonas_GRE_013022018
22,22018,Eleonas_GRE_013,Somali,0.0,Eleonas_GRE_013022018
23,22018,Eleonas_GRE_013,Kuwaiti,0.0,Eleonas_GRE_013022018
24,22018,Eleonas_GRE_013,Moroccan,0.0,Eleonas_GRE_013022018
25,22018,Eleonas_GRE_013,Egyptian,0.0,Eleonas_GRE_013022018
26,22018,Eleonas_GRE_013,Algerian,0.0,Eleonas_GRE_013022018
27,22018,XXFilipiada_GRE_019,Syrian,0.09,XXFilipiada_GRE_019022018
28,22018,XXFilipiada_GRE_019,Iraqi,0.4,XXFilipiada_GRE_019022018
29,22018,XXFilipiada_GRE_019,Iranian,0.07,XXFilipiada_GRE_019022018
30,22018,XXFilipiada_GRE_019,Afghan,0.42,XXFilipiada_GRE_019022018
31,22018,Kato-Milia_GRE_061,Syrian,0.64,Kato-Milia_GRE_061022018
32,22018,Kato-Milia_GRE_061,Iraqi,0.13,Kato-Milia_GRE_061022018
33,22018,Kato-Milia_GRE_061,Palestinian,0.06,Kato-Milia_GRE_061022018
34,22018,Kato-Milia_GRE_061,Afghan,0.12,Kato-Milia_GRE_061022018
35,22018,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026022018
36,22018,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026022018
37,22018,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026022018
38,22018,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026022018
39,22018,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026022018
40,22018,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026022018
41,22018,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026022018
42,22018,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026022018
43,22018,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026022018
44,22018,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026022018
45,22018,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026022018
46,22018,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026022018
47,22018,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026022018
48,22018,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026022018
49,22018,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026022018
50,22018,Koutsochero_GRE_028,Syrian,0.55,Koutsochero_GRE_028022018
51,22018,Koutsochero_GRE_028,Iraqi,0.2,Koutsochero_GRE_028022018
52,22018,Koutsochero_GRE_028,Congolese,0.07,Koutsochero_GRE_028022018
53,22018,Koutsochero_GRE_028,Palestinian,0.03,Koutsochero_GRE_028022018
54,22018,Lagkadikia_GRE_029,Syrian,0.61,Lagkadikia_GRE_029022018
55,22018,Lagkadikia_GRE_029,Iraqi,0.29,Lagkadikia_GRE_029022018
56,22018,Lagkadikia_GRE_029,Iranian,0.02,Lagkadikia_GRE_029022018
57,22018,Lagkadikia_GRE_029,Pakistani,0.04,Lagkadikia_GRE_029022018
58,22018,Lavrio-New_GRE_030,Syrian,0.54,Lavrio-New_GRE_030022018
59,22018,Lavrio-New_GRE_030,Iraqi,0.09,Lavrio-New_GRE_030022018
60,22018,Lavrio-New_GRE_030,Iranian,0.06,Lavrio-New_GRE_030022018
61,22018,Lavrio-New_GRE_030,Afghan,0.12,Lavrio-New_GRE_030022018
62,22018,Leros-Lepida_GRE_032,Syrian,0.17,Leros-Lepida_GRE_032022018
63,22018,Leros-Lepida_GRE_032,Iraqi,0.5,Leros-Lepida_GRE_032022018
64,22018,Leros-Lepida_GRE_032,Afghan,0.12,Leros-Lepida_GRE_032022018
65,22018,Leros-Lepida_GRE_032,Stateless,0.05,Leros-Lepida_GRE_032022018
66,22018,Moria_GRE_001,Syrian,0.37,Moria_GRE_001022018
67,22018,Moria_GRE_001,Iraqi,0.14,Moria_GRE_001022018
68,22018,Moria_GRE_001,Congolese,0.05,Moria_GRE_001022018
69,22018,Moria_GRE_001,Afghan,0.18,Moria_GRE_001022018
70,22018,Nea-Kavala_GRE_034,Syrian,0.29,Nea-Kavala_GRE_034022018
71,22018,Nea-Kavala_GRE_034,Iraqi,0.14,Nea-Kavala_GRE_034022018
72,22018,Nea-Kavala_GRE_034,Congolese,0.09,Nea-Kavala_GRE_034022018
73,22018,Nea-Kavala_GRE_034,Eritrean,0.1,Nea-Kavala_GRE_034022018
74,22018,XXPikpa-Leros_GRE_038,Syrian,0.38,XXPikpa-Leros_GRE_038022018
75,22018,XXPikpa-Leros_GRE_038,Yemeni,0.0,XXPikpa-Leros_GRE_038022018
76,22018,XXPikpa-Leros_GRE_038,Iraqi,0.58,XXPikpa-Leros_GRE_038022018
77,22018,XXPikpa-Leros_GRE_038,Congolese,0.0,XXPikpa-Leros_GRE_038022018
78,22018,XXPikpa-Leros_GRE_038,Eritrean,0.0,XXPikpa-Leros_GRE_038022018
79,22018,XXPikpa-Leros_GRE_038,Iranian,0.0,XXPikpa-Leros_GRE_038022018
80,22018,XXPikpa-Leros_GRE_038,Pakistani,0.02,XXPikpa-Leros_GRE_038022018
81,22018,XXPikpa-Leros_GRE_038,Palestinian,0.0,XXPikpa-Leros_GRE_038022018
82,22018,XXPikpa-Leros_GRE_038,Afghan,0.0,XXPikpa-Leros_GRE_038022018
83,22018,XXPikpa-Leros_GRE_038,Stateless,0.0,XXPikpa-Leros_GRE_038022018
84,22018,XXPikpa-Leros_GRE_038,Somali,0.02,XXPikpa-Leros_GRE_038022018
85,22018,XXPikpa-Leros_GRE_038,Kuwaiti,0.0,XXPikpa-Leros_GRE_038022018
86,22018,XXPikpa-Leros_GRE_038,Moroccan,0.0,XXPikpa-Leros_GRE_038022018
87,22018,XXPikpa-Leros_GRE_038,Egyptian,0.0,XXPikpa-Leros_GRE_038022018
88,22018,XXPikpa-Leros_GRE_038,Algerian,0.0,XXPikpa-Leros_GRE_038022018
89,22018,Skaramangas_GRE_014,Syrian,0.56,Skaramangas_GRE_014022018
90,22018,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014022018
91,22018,Skaramangas_GRE_014,Iraqi,0.33,Skaramangas_GRE_014022018
92,22018,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014022018
93,22018,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014022018
94,22018,Skaramangas_GRE_014,Iranian,0.02,Skaramangas_GRE_014022018
95,22018,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014022018
96,22018,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014022018
97,22018,Skaramangas_GRE_014,Afghan,0.09,Skaramangas_GRE_014022018
98,22018,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014022018
99,22018,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014022018
100,22018,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014022018
101,22018,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014022018
102,22018,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014022018
103,22018,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014022018
104,22018,Vathi-Samos_GRE_053,Syrian,0.29,Vathi-Samos_GRE_053022018
105,22018,Vathi-Samos_GRE_053,Iraqi,0.27,Vathi-Samos_GRE_053022018
106,22018,Vathi-Samos_GRE_053,Congolese,0.06,Vathi-Samos_GRE_053022018
107,22018,Vathi-Samos_GRE_053,Afghan,0.13,Vathi-Samos_GRE_053022018
108,22018,XXVial-Chios-NRC_GRE_066,Syrian,0.35,XXVial-Chios-NRC_GRE_066022018
109,22018,XXVial-Chios-NRC_GRE_066,Yemeni,0.04,XXVial-Chios-NRC_GRE_066022018
110,22018,XXVial-Chios-NRC_GRE_066,Iraqi,0.29,XXVial-Chios-NRC_GRE_066022018
111,22018,XXVial-Chios-NRC_GRE_066,Afghan,0.11,XXVial-Chios-NRC_GRE_066022018
112,12017,Alexandria-Ref_GRE_003,Syrian,0.99,Alexandria-Ref_GRE_003012017
113,12017,Alexandria-Ref_GRE_003,Yemeni,0.0,Alexandria-Ref_GRE_003012017
114,12017,Alexandria-Ref_GRE_003,Iraqi,0.01,Alexandria-Ref_GRE_003012017
115,12017,Alexandria-Ref_GRE_003,Congolese,0.0,Alexandria-Ref_GRE_003012017
116,12017,Alexandria-Ref_GRE_003,Eritrean,0.0,Alexandria-Ref_GRE_003012017
117,12017,Alexandria-Ref_GRE_003,Iranian,0.0,Alexandria-Ref_GRE_003012017
118,12017,Alexandria-Ref_GRE_003,Pakistani,0.0,Alexandria-Ref_GRE_003012017
119,12017,Alexandria-Ref_GRE_003,Palestinian,0.0,Alexandria-Ref_GRE_003012017
120,12017,Alexandria-Ref_GRE_003,Afghan,0.0,Alexandria-Ref_GRE_003012017
121,12017,Alexandria-Ref_GRE_003,Stateless,0.0,Alexandria-Ref_GRE_003012017
122,12017,Alexandria-Ref_GRE_003,Somali,0.0,Alexandria-Ref_GRE_003012017
123,12017,Alexandria-Ref_GRE_003,Kuwaiti,0.0,Alexandria-Ref_GRE_003012017
124,12017,Alexandria-Ref_GRE_003,Moroccan,0.0,Alexandria-Ref_GRE_003012017
125,12017,Alexandria-Ref_GRE_003,Egyptian,0.0,Alexandria-Ref_GRE_003012017
126,12017,Alexandria-Ref_GRE_003,Algerian,0.0,Alexandria-Ref_GRE_003012017
127,12017,Andravida_GRE_004,Syrian,1.0,Andravida_GRE_004012017
128,12017,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004012017
129,12017,Andravida_GRE_004,Iraqi,0.0,Andravida_GRE_004012017
130,12017,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004012017
131,12017,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004012017
132,12017,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004012017
133,12017,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004012017
134,12017,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004012017
135,12017,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004012017
136,12017,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004012017
137,12017,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004012017
138,12017,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004012017
139,12017,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004012017
140,12017,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004012017
141,12017,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004012017
142,12017,XXDerveni-Alexil_GRE_007,Syrian,1.0,XXDerveni-Alexil_GRE_007012017
143,12017,XXDerveni-Alexil_GRE_007,Yemeni,0.0,XXDerveni-Alexil_GRE_007012017
144,12017,XXDerveni-Alexil_GRE_007,Iraqi,0.0,XXDerveni-Alexil_GRE_007012017
145,12017,XXDerveni-Alexil_GRE_007,Congolese,0.0,XXDerveni-Alexil_GRE_007012017
146,12017,XXDerveni-Alexil_GRE_007,Eritrean,0.0,XXDerveni-Alexil_GRE_007012017
147,12017,XXDerveni-Alexil_GRE_007,Iranian,0.0,XXDerveni-Alexil_GRE_007012017
148,12017,XXDerveni-Alexil_GRE_007,Pakistani,0.0,XXDerveni-Alexil_GRE_007012017
149,12017,XXDerveni-Alexil_GRE_007,Palestinian,0.0,XXDerveni-Alexil_GRE_007012017
150,12017,XXDerveni-Alexil_GRE_007,Afghan,0.0,XXDerveni-Alexil_GRE_007012017
151,12017,XXDerveni-Alexil_GRE_007,Stateless,0.0,XXDerveni-Alexil_GRE_007012017
152,12017,XXDerveni-Alexil_GRE_007,Somali,0.0,XXDerveni-Alexil_GRE_007012017
153,12017,XXDerveni-Alexil_GRE_007,Kuwaiti,0.0,XXDerveni-Alexil_GRE_007012017
154,12017,XXDerveni-Alexil_GRE_007,Moroccan,0.0,XXDerveni-Alexil_GRE_007012017
155,12017,XXDerveni-Alexil_GRE_007,Egyptian,0.0,XXDerveni-Alexil_GRE_007012017
156,12017,XXDerveni-Alexil_GRE_007,Algerian,0.0,XXDerveni-Alexil_GRE_007012017
157,12017,Diavata_GRE_008,Syrian,0.74,Diavata_GRE_008012017
158,12017,Diavata_GRE_008,Afghan,0.18,Diavata_GRE_008012017
159,12017,XXDoliana_GRE_007,Syrian,0.86,XXDoliana_GRE_007012017
160,12017,XXDoliana_GRE_007,Yemeni,0.0,XXDoliana_GRE_007012017
161,12017,XXDoliana_GRE_007,Iraqi,0.0,XXDoliana_GRE_007012017
162,12017,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007012017
163,12017,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007012017
164,12017,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007012017
165,12017,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007012017
166,12017,XXDoliana_GRE_007,Palestinian,0.0,XXDoliana_GRE_007012017
167,12017,XXDoliana_GRE_007,Afghan,0.14,XXDoliana_GRE_007012017
168,12017,XXDoliana_GRE_007,Stateless,0.0,XXDoliana_GRE_007012017
169,12017,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007012017
170,12017,XXDoliana_GRE_007,Kuwaiti,0.0,XXDoliana_GRE_007012017
171,12017,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007012017
172,12017,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007012017
173,12017,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007012017
174,12017,Eleonas_GRE_013,Syrian,0.35,Eleonas_GRE_013012017
175,12017,Eleonas_GRE_013,Afghan,0.55,Eleonas_GRE_013012017
176,12017,XXElliniko-Hocky_GRE_016,Syrian,0.0,XXElliniko-Hocky_GRE_016012017
177,12017,XXElliniko-Hocky_GRE_016,Yemeni,0.0,XXElliniko-Hocky_GRE_016012017
178,12017,XXElliniko-Hocky_GRE_016,Iraqi,0.0,XXElliniko-Hocky_GRE_016012017
179,12017,XXElliniko-Hocky_GRE_016,Congolese,0.0,XXElliniko-Hocky_GRE_016012017
180,12017,XXElliniko-Hocky_GRE_016,Eritrean,0.0,XXElliniko-Hocky_GRE_016012017
181,12017,XXElliniko-Hocky_GRE_016,Iranian,0.0,XXElliniko-Hocky_GRE_016012017
182,12017,XXElliniko-Hocky_GRE_016,Pakistani,0.01,XXElliniko-Hocky_GRE_016012017
183,12017,XXElliniko-Hocky_GRE_016,Palestinian,0.0,XXElliniko-Hocky_GRE_016012017
184,12017,XXElliniko-Hocky_GRE_016,Afghan,0.98,XXElliniko-Hocky_GRE_016012017
185,12017,XXElliniko-Hocky_GRE_016,Stateless,0.0,XXElliniko-Hocky_GRE_016012017
186,12017,XXElliniko-Hocky_GRE_016,Somali,0.0,XXElliniko-Hocky_GRE_016012017
187,12017,XXElliniko-Hocky_GRE_016,Kuwaiti,0.0,XXElliniko-Hocky_GRE_016012017
188,12017,XXElliniko-Hocky_GRE_016,Moroccan,0.0,XXElliniko-Hocky_GRE_016012017
189,12017,XXElliniko-Hocky_GRE_016,Egyptian,0.0,XXElliniko-Hocky_GRE_016012017
190,12017,XXElliniko-Hocky_GRE_016,Algerian,0.0,XXElliniko-Hocky_GRE_016012017
191,12017,XXFilipiada_GRE_019,Syrian,0.67,XXFilipiada_GRE_019012017
192,12017,XXFilipiada_GRE_019,Yemeni,0.0,XXFilipiada_GRE_019012017
193,12017,XXFilipiada_GRE_019,Iraqi,0.0,XXFilipiada_GRE_019012017
194,12017,XXFilipiada_GRE_019,Congolese,0.0,XXFilipiada_GRE_019012017
195,12017,XXFilipiada_GRE_019,Eritrean,0.0,XXFilipiada_GRE_019012017
196,12017,XXFilipiada_GRE_019,Iranian,0.0,XXFilipiada_GRE_019012017
197,12017,XXFilipiada_GRE_019,Pakistani,0.0,XXFilipiada_GRE_019012017
198,12017,XXFilipiada_GRE_019,Palestinian,0.0,XXFilipiada_GRE_019012017
199,12017,XXFilipiada_GRE_019,Afghan,0.33,XXFilipiada_GRE_019012017
200,12017,XXFilipiada_GRE_019,Stateless,0.0,XXFilipiada_GRE_019012017
201,12017,XXFilipiada_GRE_019,Somali,0.0,XXFilipiada_GRE_019012017
202,12017,XXFilipiada_GRE_019,Kuwaiti,0.0,XXFilipiada_GRE_019012017
203,12017,XXFilipiada_GRE_019,Moroccan,0.0,XXFilipiada_GRE_019012017
204,12017,XXFilipiada_GRE_019,Egyptian,0.0,XXFilipiada_GRE_019012017
205,12017,XXFilipiada_GRE_019,Algerian,0.0,XXFilipiada_GRE_019012017
206,12017,XXIliadi_GRE_020,Syrian,0.95,XXIliadi_GRE_020012017
207,12017,XXIliadi_GRE_020,Iraqi,0.01,XXIliadi_GRE_020012017
208,12017,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026012017
209,12017,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026012017
210,12017,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026012017
211,12017,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026012017
212,12017,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026012017
213,12017,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026012017
214,12017,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026012017
215,12017,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026012017
216,12017,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026012017
217,12017,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026012017
218,12017,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026012017
219,12017,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026012017
220,12017,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026012017
221,12017,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026012017
222,12017,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026012017
223,12017,Lagkadikia_GRE_029,Syrian,0.93,Lagkadikia_GRE_029012017
224,12017,Lagkadikia_GRE_029,Yemeni,0.0,Lagkadikia_GRE_029012017
225,12017,Lagkadikia_GRE_029,Iraqi,0.07,Lagkadikia_GRE_029012017
226,12017,Lagkadikia_GRE_029,Congolese,0.0,Lagkadikia_GRE_029012017
227,12017,Lagkadikia_GRE_029,Eritrean,0.0,Lagkadikia_GRE_029012017
228,12017,Lagkadikia_GRE_029,Iranian,0.0,Lagkadikia_GRE_029012017
229,12017,Lagkadikia_GRE_029,Pakistani,0.0,Lagkadikia_GRE_029012017
230,12017,Lagkadikia_GRE_029,Palestinian,0.0,Lagkadikia_GRE_029012017
231,12017,Lagkadikia_GRE_029,Afghan,0.0,Lagkadikia_GRE_029012017
232,12017,Lagkadikia_GRE_029,Stateless,0.0,Lagkadikia_GRE_029012017
233,12017,Lagkadikia_GRE_029,Somali,0.0,Lagkadikia_GRE_029012017
234,12017,Lagkadikia_GRE_029,Kuwaiti,0.0,Lagkadikia_GRE_029012017
235,12017,Lagkadikia_GRE_029,Moroccan,0.0,Lagkadikia_GRE_029012017
236,12017,Lagkadikia_GRE_029,Egyptian,0.0,Lagkadikia_GRE_029012017
237,12017,Lagkadikia_GRE_029,Algerian,0.0,Lagkadikia_GRE_029012017
238,12017,Lavrio-New_GRE_030,Syrian,0.96,Lavrio-New_GRE_030012017
239,12017,Lavrio-New_GRE_030,Yemeni,0.0,Lavrio-New_GRE_030012017
240,12017,Lavrio-New_GRE_030,Iraqi,0.0,Lavrio-New_GRE_030012017
241,12017,Lavrio-New_GRE_030,Congolese,0.0,Lavrio-New_GRE_030012017
242,12017,Lavrio-New_GRE_030,Eritrean,0.0,Lavrio-New_GRE_030012017
243,12017,Lavrio-New_GRE_030,Iranian,0.0,Lavrio-New_GRE_030012017
244,12017,Lavrio-New_GRE_030,Pakistani,0.01,Lavrio-New_GRE_030012017
245,12017,Lavrio-New_GRE_030,Palestinian,0.0,Lavrio-New_GRE_030012017
246,12017,Lavrio-New_GRE_030,Afghan,0.03,Lavrio-New_GRE_030012017
247,12017,Lavrio-New_GRE_030,Stateless,0.0,Lavrio-New_GRE_030012017
248,12017,Lavrio-New_GRE_030,Somali,0.0,Lavrio-New_GRE_030012017
249,12017,Lavrio-New_GRE_030,Kuwaiti,0.0,Lavrio-New_GRE_030012017
250,12017,Lavrio-New_GRE_030,Moroccan,0.0,Lavrio-New_GRE_030012017
251,12017,Lavrio-New_GRE_030,Egyptian,0.0,Lavrio-New_GRE_030012017
252,12017,Lavrio-New_GRE_030,Algerian,0.0,Lavrio-New_GRE_030012017
253,12017,Leros-Lepida_GRE_032,Syrian,0.36,Leros-Lepida_GRE_032012017
254,12017,Leros-Lepida_GRE_032,Iraqi,0.28,Leros-Lepida_GRE_032012017
255,12017,XXMalakasa-MC_GRE_012,Afghan,0.98,XXMalakasa-MC_GRE_012012017
256,12017,Moria_GRE_001,Syrian,0.11,Moria_GRE_001012017
257,12017,Moria_GRE_001,Afghan,0.24,Moria_GRE_001012017
258,12017,Nea-Kavala_GRE_034,Syrian,0.98,Nea-Kavala_GRE_034012017
259,12017,Nea-Kavala_GRE_034,Yemeni,0.0,Nea-Kavala_GRE_034012017
260,12017,Nea-Kavala_GRE_034,Iraqi,0.02,Nea-Kavala_GRE_034012017
261,12017,Nea-Kavala_GRE_034,Congolese,0.0,Nea-Kavala_GRE_034012017
262,12017,Nea-Kavala_GRE_034,Eritrean,0.0,Nea-Kavala_GRE_034012017
263,12017,Nea-Kavala_GRE_034,Iranian,0.0,Nea-Kavala_GRE_034012017
264,12017,Nea-Kavala_GRE_034,Pakistani,0.0,Nea-Kavala_GRE_034012017
265,12017,Nea-Kavala_GRE_034,Palestinian,0.0,Nea-Kavala_GRE_034012017
266,12017,Nea-Kavala_GRE_034,Afghan,0.0,Nea-Kavala_GRE_034012017
267,12017,Nea-Kavala_GRE_034,Stateless,0.0,Nea-Kavala_GRE_034012017
268,12017,Nea-Kavala_GRE_034,Somali,0.0,Nea-Kavala_GRE_034012017
269,12017,Nea-Kavala_GRE_034,Kuwaiti,0.0,Nea-Kavala_GRE_034012017
270,12017,Nea-Kavala_GRE_034,Moroccan,0.0,Nea-Kavala_GRE_034012017
271,12017,Nea-Kavala_GRE_034,Egyptian,0.0,Nea-Kavala_GRE_034012017
272,12017,Nea-Kavala_GRE_034,Algerian,0.0,Nea-Kavala_GRE_034012017
273,12017,XXOlympic-Stadium_GRE_035,Syrian,0.0,XXOlympic-Stadium_GRE_035012017
274,12017,XXOlympic-Stadium_GRE_035,Yemeni,0.0,XXOlympic-Stadium_GRE_035012017
275,12017,XXOlympic-Stadium_GRE_035,Iraqi,0.0,XXOlympic-Stadium_GRE_035012017
276,12017,XXOlympic-Stadium_GRE_035,Congolese,0.0,XXOlympic-Stadium_GRE_035012017
277,12017,XXOlympic-Stadium_GRE_035,Eritrean,0.0,XXOlympic-Stadium_GRE_035012017
278,12017,XXOlympic-Stadium_GRE_035,Iranian,0.0,XXOlympic-Stadium_GRE_035012017
279,12017,XXOlympic-Stadium_GRE_035,Pakistani,0.0,XXOlympic-Stadium_GRE_035012017
280,12017,XXOlympic-Stadium_GRE_035,Palestinian,0.0,XXOlympic-Stadium_GRE_035012017
281,12017,XXOlympic-Stadium_GRE_035,Afghan,0.99,XXOlympic-Stadium_GRE_035012017
282,12017,XXOlympic-Stadium_GRE_035,Stateless,0.0,XXOlympic-Stadium_GRE_035012017
283,12017,XXOlympic-Stadium_GRE_035,Somali,0.0,XXOlympic-Stadium_GRE_035012017
284,12017,XXOlympic-Stadium_GRE_035,Kuwaiti,0.0,XXOlympic-Stadium_GRE_035012017
285,12017,XXOlympic-Stadium_GRE_035,Moroccan,0.0,XXOlympic-Stadium_GRE_035012017
286,12017,XXOlympic-Stadium_GRE_035,Egyptian,0.0,XXOlympic-Stadium_GRE_035012017
287,12017,XXOlympic-Stadium_GRE_035,Algerian,0.0,XXOlympic-Stadium_GRE_035012017
288,12017,Rafina_GRE_039,Syrian,0.52,Rafina_GRE_039012017
289,12017,Rafina_GRE_039,Yemeni,0.0,Rafina_GRE_039012017
290,12017,Rafina_GRE_039,Iraqi,0.0,Rafina_GRE_039012017
291,12017,Rafina_GRE_039,Congolese,0.0,Rafina_GRE_039012017
292,12017,Rafina_GRE_039,Eritrean,0.0,Rafina_GRE_039012017
293,12017,Rafina_GRE_039,Iranian,0.0,Rafina_GRE_039012017
294,12017,Rafina_GRE_039,Pakistani,0.0,Rafina_GRE_039012017
295,12017,Rafina_GRE_039,Palestinian,0.0,Rafina_GRE_039012017
296,12017,Rafina_GRE_039,Afghan,0.48,Rafina_GRE_039012017
297,12017,Rafina_GRE_039,Stateless,0.0,Rafina_GRE_039012017
298,12017,Rafina_GRE_039,Somali,0.0,Rafina_GRE_039012017
299,12017,Rafina_GRE_039,Kuwaiti,0.0,Rafina_GRE_039012017
300,12017,Rafina_GRE_039,Moroccan,0.0,Rafina_GRE_039012017
301,12017,Rafina_GRE_039,Egyptian,0.0,Rafina_GRE_039012017
302,12017,Rafina_GRE_039,Algerian,0.0,Rafina_GRE_039012017
303,12017,Ritsona_GRE_040,Syrian,0.85,Ritsona_GRE_040012017
304,12017,Ritsona_GRE_040,Yemeni,0.0,Ritsona_GRE_040012017
305,12017,Ritsona_GRE_040,Iraqi,0.05,Ritsona_GRE_040012017
306,12017,Ritsona_GRE_040,Congolese,0.0,Ritsona_GRE_040012017
307,12017,Ritsona_GRE_040,Eritrean,0.0,Ritsona_GRE_040012017
308,12017,Ritsona_GRE_040,Iranian,0.0,Ritsona_GRE_040012017
